run,date,equity,n_pos,drawn,gross
BRIDGE_SPY_DISCLOSURE,2020-10-28,190810.46,13,48158.46,238968.92
BRIDGE_SPY_DISCLOSURE,2020-10-29,193628.48,13,48161.5,241789.98
BRIDGE_SPY_DISCLOSURE,2020-10-30,191892.32,13,48164.54,240056.86
BRIDGE_SPY_DISCLOSURE,2020-11-02,195797.36,13,48167.58,243964.95
BRIDGE_SPY_DISCLOSURE,2020-11-03,199822.71,13,48170.62,247993.33
BRIDGE_SPY_DISCLOSURE,2020-11-04,204698.14,13,48173.66,252871.8
BRIDGE_SPY_DISCLOSURE,2020-11-05,208929.43,13,48176.7,257106.12
BRIDGE_SPY_DISCLOSURE,2020-11-06,208040.81,13,48179.74,256220.54
BRIDGE_SPY_DISCLOSURE,2020-11-09,216340.85,13,49315.19,265656.04
BRIDGE_SPY_DISCLOSURE,2020-11-10,215941.82,13,49318.3,265260.12
BRIDGE_SPY_DISCLOSURE,2020-11-11,217350.26,13,51002.72,268352.98
BRIDGE_SPY_DISCLOSURE,2020-11-12,214022.88,13,51005.94,265028.82
BRIDGE_SPY_DISCLOSURE,2020-11-13,218278.95,12,29334.99,247613.94
BRIDGE_SPY_DISCLOSURE,2020-11-16,223721.56,13,51506.07,275227.62
BRIDGE_SPY_DISCLOSURE,2020-11-17,222908.8,12,29517.25,252426.05
BRIDGE_SPY_DISCLOSURE,2020-11-18,219416.55,13,51845.22,271261.78
BRIDGE_SPY_DISCLOSURE,2020-11-19,221640.46,12,30748.37,252388.83
BRIDGE_SPY_DISCLOSURE,2020-11-20,219635.04,13,52882.61,272517.66
BRIDGE_SPY_DISCLOSURE,2020-11-23,224533.97,13,52885.95,277419.92
BRIDGE_SPY_DISCLOSURE,2020-11-24,229919.48,13,52889.29,282808.76
BRIDGE_SPY_DISCLOSURE,2020-11-25,229422.13,13,52892.62,282314.76
BRIDGE_SPY_DISCLOSURE,2020-11-27,229713.85,12,37314.85,267028.7
BRIDGE_SPY_DISCLOSURE,2020-11-30,227304.27,12,37945.21,265249.48
BRIDGE_SPY_DISCLOSURE,2020-12-01,230618.38,12,37947.6,268565.98
BRIDGE_SPY_DISCLOSURE,2020-12-02,231825.86,12,38436.15,270262.01
BRIDGE_SPY_DISCLOSURE,2020-12-03,232308.15,12,38438.58,270746.72
BRIDGE_SPY_DISCLOSURE,2020-12-04,236328.0,12,38441.0,274769.01
BRIDGE_SPY_DISCLOSURE,2020-12-07,235195.45,12,38443.43,273638.88
BRIDGE_SPY_DISCLOSURE,2020-12-08,236982.51,12,38445.85,275428.36
BRIDGE_SPY_DISCLOSURE,2020-12-09,234655.7,11,15075.27,249730.97
BRIDGE_SPY_DISCLOSURE,2020-12-10,235227.82,11,15076.22,250304.04
BRIDGE_SPY_DISCLOSURE,2020-12-11,234749.53,11,15077.17,249826.7
BRIDGE_SPY_DISCLOSURE,2020-12-14,232309.78,12,38737.5,271047.28
BRIDGE_SPY_DISCLOSURE,2020-12-15,237120.95,12,38739.94,275860.89
BRIDGE_SPY_DISCLOSURE,2020-12-16,237612.35,13,62463.39,300075.74
BRIDGE_SPY_DISCLOSURE,2020-12-17,239054.04,13,62467.33,301521.37
BRIDGE_SPY_DISCLOSURE,2020-12-18,236255.18,13,62471.27,298726.45
BRIDGE_SPY_DISCLOSURE,2020-12-21,234833.62,13,62475.21,297308.83
BRIDGE_SPY_DISCLOSURE,2020-12-22,234062.87,13,62479.15,296542.02
BRIDGE_SPY_DISCLOSURE,2020-12-23,234786.91,13,62483.1,297270.0
BRIDGE_SPY_DISCLOSURE,2020-12-24,235473.97,13,62487.04,297961.01
BRIDGE_SPY_DISCLOSURE,2020-12-28,237376.81,13,62490.98,299867.79
BRIDGE_SPY_DISCLOSURE,2020-12-29,236512.75,13,62494.92,299007.67
BRIDGE_SPY_DISCLOSURE,2020-12-30,237545.8,13,62498.87,300044.67
BRIDGE_SPY_DISCLOSURE,2020-12-31,238639.39,13,62502.81,301142.2
BRIDGE_SPY_DISCLOSURE,2021-01-04,234787.85,13,62506.75,297294.61
BRIDGE_SPY_DISCLOSURE,2021-01-05,238775.35,13,64154.45,302929.8
BRIDGE_SPY_DISCLOSURE,2021-01-06,240970.04,13,64158.5,305128.54
BRIDGE_SPY_DISCLOSURE,2021-01-07,244450.31,13,64162.54,308612.85
BRIDGE_SPY_DISCLOSURE,2021-01-08,245738.93,13,64166.59,309905.53
BRIDGE_SPY_DISCLOSURE,2021-01-11,244434.23,13,64170.64,308604.87
BRIDGE_SPY_DISCLOSURE,2021-01-12,246565.16,13,64748.72,311313.88
BRIDGE_SPY_DISCLOSURE,2021-01-13,246565.34,13,64752.8,311318.14
BRIDGE_SPY_DISCLOSURE,2021-01-14,245633.48,12,45876.89,291510.37
BRIDGE_SPY_DISCLOSURE,2021-01-15,242108.71,13,70269.59,312378.3
BRIDGE_SPY_DISCLOSURE,2021-01-19,244010.36,13,70274.02,314284.38
BRIDGE_SPY_DISCLOSURE,2021-01-20,247812.51,13,70278.46,318090.96
BRIDGE_SPY_DISCLOSURE,2021-01-21,248062.97,13,70282.89,318345.86
BRIDGE_SPY_DISCLOSURE,2021-01-22,247302.47,13,70287.32,317589.8
BRIDGE_SPY_DISCLOSURE,2021-01-25,248250.86,13,70291.76,318542.62
BRIDGE_SPY_DISCLOSURE,2021-01-26,247296.96,13,70296.19,317593.16
BRIDGE_SPY_DISCLOSURE,2021-01-27,239343.84,13,70300.63,309644.47
BRIDGE_SPY_DISCLOSURE,2021-01-28,241846.86,12,45515.43,287362.29
BRIDGE_SPY_DISCLOSURE,2021-01-29,235253.57,13,67902.07,303155.64
BRIDGE_SPY_DISCLOSURE,2021-02-01,239879.59,11,21730.08,261609.67
BRIDGE_SPY_DISCLOSURE,2021-02-02,243560.7,12,46021.69,289582.38
BRIDGE_SPY_DISCLOSURE,2021-02-03,244778.51,13,70461.56,315240.08
BRIDGE_SPY_DISCLOSURE,2021-02-04,248473.08,13,70465.98,318939.06
BRIDGE_SPY_DISCLOSURE,2021-02-05,249447.7,13,70470.4,319918.1
BRIDGE_SPY_DISCLOSURE,2021-02-08,252996.15,13,70474.82,323470.97
BRIDGE_SPY_DISCLOSURE,2021-02-09,252457.78,13,70479.24,322937.01
BRIDGE_SPY_DISCLOSURE,2021-02-10,253311.08,10,0.0,249468.96
BRIDGE_SPY_DISCLOSURE,2021-02-11,252504.21,11,21529.49,274033.71
BRIDGE_SPY_DISCLOSURE,2021-02-12,254889.41,12,46705.4,301594.81
BRIDGE_SPY_DISCLOSURE,2021-02-16,255077.97,13,72821.03,327899.01
BRIDGE_SPY_DISCLOSURE,2021-02-17,255074.98,13,72825.6,327900.58
BRIDGE_SPY_DISCLOSURE,2021-02-18,252448.32,13,72927.04,325375.37
BRIDGE_SPY_DISCLOSURE,2021-02-19,252763.77,13,72931.62,325695.39
BRIDGE_SPY_DISCLOSURE,2021-02-22,251715.17,13,72936.19,324651.36
BRIDGE_SPY_DISCLOSURE,2021-02-23,251790.85,13,73134.14,324924.99
BRIDGE_SPY_DISCLOSURE,2021-02-24,256846.53,13,73138.73,329985.25
BRIDGE_SPY_DISCLOSURE,2021-02-25,249289.99,13,73143.31,322433.3
BRIDGE_SPY_DISCLOSURE,2021-02-26,248251.1,10,0.0,246651.92
BRIDGE_SPY_DISCLOSURE,2021-03-01,255106.15,10,0.0,253506.97
BRIDGE_SPY_DISCLOSURE,2021-03-02,251700.59,13,74918.1,326618.69
BRIDGE_SPY_DISCLOSURE,2021-03-03,247736.57,13,75426.08,323162.66
BRIDGE_SPY_DISCLOSURE,2021-03-04,243834.72,13,75430.78,319265.5
BRIDGE_SPY_DISCLOSURE,2021-03-05,251312.8,12,51147.53,302460.33
BRIDGE_SPY_DISCLOSURE,2021-03-08,250663.55,12,51150.72,301814.26
BRIDGE_SPY_DISCLOSURE,2021-03-09,253303.19,12,51153.9,304457.1
BRIDGE_SPY_DISCLOSURE,2021-03-10,255900.41,12,51157.09,307057.5
BRIDGE_SPY_DISCLOSURE,2021-03-11,258277.18,12,51160.28,309437.45
BRIDGE_SPY_DISCLOSURE,2021-03-12,258889.83,12,51163.46,310053.29
BRIDGE_SPY_DISCLOSURE,2021-03-15,260475.52,12,51166.65,311642.17
BRIDGE_SPY_DISCLOSURE,2021-03-16,258639.14,12,51169.84,309808.97
BRIDGE_SPY_DISCLOSURE,2021-03-17,260229.96,12,54204.76,314434.72
BRIDGE_SPY_DISCLOSURE,2021-03-18,254520.5,12,54208.14,308728.64
BRIDGE_SPY_DISCLOSURE,2021-03-19,252580.8,12,54211.52,306792.32
BRIDGE_SPY_DISCLOSURE,2021-03-22,254456.38,12,54214.89,308671.27
BRIDGE_SPY_DISCLOSURE,2021-03-23,251269.02,12,54218.27,305487.29
BRIDGE_SPY_DISCLOSURE,2021-03-24,250514.75,12,54221.65,304736.4
BRIDGE_SPY_DISCLOSURE,2021-03-25,251929.76,12,54225.03,306154.79
BRIDGE_SPY_DISCLOSURE,2021-03-26,257194.4,12,54228.4,311422.81
BRIDGE_SPY_DISCLOSURE,2021-03-29,256308.13,12,54231.78,310539.91
BRIDGE_SPY_DISCLOSURE,2021-03-30,255875.21,11,28452.9,284328.1
BRIDGE_SPY_DISCLOSURE,2021-03-31,256830.38,11,28906.8,285737.18
BRIDGE_SPY_DISCLOSURE,2021-04-01,260221.55,11,28908.6,289130.15
BRIDGE_SPY_DISCLOSURE,2021-04-05,263138.41,11,28910.4,292048.81
BRIDGE_SPY_DISCLOSURE,2021-04-06,262874.0,11,28921.86,291795.86
BRIDGE_SPY_DISCLOSURE,2021-04-07,263366.36,11,29184.62,292550.98
BRIDGE_SPY_DISCLOSURE,2021-04-08,264495.36,11,29013.83,293509.19
BRIDGE_SPY_DISCLOSURE,2021-04-09,266041.52,11,29015.64,295057.16
BRIDGE_SPY_DISCLOSURE,2021-04-12,266069.64,11,29017.45,295087.08
BRIDGE_SPY_DISCLOSURE,2021-04-13,266373.01,11,28714.66,295087.67
BRIDGE_SPY_DISCLOSURE,2021-04-14,266752.11,11,28409.52,295161.63
BRIDGE_SPY_DISCLOSURE,2021-04-15,268800.54,11,28492.59,297293.13
BRIDGE_SPY_DISCLOSURE,2021-04-16,269172.58,11,28494.37,297666.94
BRIDGE_SPY_DISCLOSURE,2021-04-19,267818.27,11,28496.14,296314.41
BRIDGE_SPY_DISCLOSURE,2021-04-20,264664.43,11,29035.24,293699.67
BRIDGE_SPY_DISCLOSURE,2021-04-21,265966.83,11,28058.18,294025.01
BRIDGE_SPY_DISCLOSURE,2021-04-22,263661.24,12,54665.39,318326.63
BRIDGE_SPY_DISCLOSURE,2021-04-23,266310.38,12,54668.79,320979.17
BRIDGE_SPY_DISCLOSURE,2021-04-26,267039.72,12,54672.2,321711.91
BRIDGE_SPY_DISCLOSURE,2021-04-27,266808.04,12,54675.61,321483.64
BRIDGE_SPY_DISCLOSURE,2021-04-28,268785.45,12,54679.01,323464.47
BRIDGE_SPY_DISCLOSURE,2021-04-29,270808.63,12,54682.42,325491.05
BRIDGE_SPY_DISCLOSURE,2021-04-30,267902.36,12,54685.82,322588.18
BRIDGE_SPY_DISCLOSURE,2021-05-03,270199.15,12,54622.98,324822.13
BRIDGE_SPY_DISCLOSURE,2021-05-04,268638.63,12,54626.37,323264.99
BRIDGE_SPY_DISCLOSURE,2021-05-05,270288.01,10,1120.85,271408.85
BRIDGE_SPY_DISCLOSURE,2021-05-06,272525.84,11,28388.04,300913.88
BRIDGE_SPY_DISCLOSURE,2021-05-07,275698.58,12,55639.24,331337.82
BRIDGE_SPY_DISCLOSURE,2021-05-10,272592.39,12,56094.96,328687.34
BRIDGE_SPY_DISCLOSURE,2021-05-11,269723.02,12,56288.95,326011.97
BRIDGE_SPY_DISCLOSURE,2021-05-12,265309.23,8,0.0,211214.05
BRIDGE_SPY_DISCLOSURE,2021-05-13,267760.31,8,0.0,213665.13
BRIDGE_SPY_DISCLOSURE,2021-05-14,270102.23,8,0.0,216066.69
BRIDGE_SPY_DISCLOSURE,2021-05-17,271914.9,10,0.0,271829.12
BRIDGE_SPY_DISCLOSURE,2021-05-18,271137.41,10,0.0,271051.63
BRIDGE_SPY_DISCLOSURE,2021-05-19,270092.77,12,52865.76,322958.52
BRIDGE_SPY_DISCLOSURE,2021-05-20,273653.26,13,80060.1,353713.36
BRIDGE_SPY_DISCLOSURE,2021-05-21,273399.52,13,80065.05,353464.57
BRIDGE_SPY_DISCLOSURE,2021-05-24,276515.11,13,80070.01,356585.12
BRIDGE_SPY_DISCLOSURE,2021-05-25,276420.72,13,80074.97,356495.69
BRIDGE_SPY_DISCLOSURE,2021-05-26,279455.36,13,80318.19,359773.55
BRIDGE_SPY_DISCLOSURE,2021-05-27,281218.22,13,80323.17,361541.39
BRIDGE_SPY_DISCLOSURE,2021-05-28,280559.85,13,80328.14,360887.99
BRIDGE_SPY_DISCLOSURE,2021-06-01,281460.05,13,80811.72,362271.77
BRIDGE_SPY_DISCLOSURE,2021-06-02,284305.75,13,80816.79,365122.54
BRIDGE_SPY_DISCLOSURE,2021-06-03,281045.7,13,80821.85,361867.56
BRIDGE_SPY_DISCLOSURE,2021-06-04,283751.04,10,0.0,276114.0
BRIDGE_SPY_DISCLOSURE,2021-06-07,283298.32,12,49150.36,332448.68
BRIDGE_SPY_DISCLOSURE,2021-06-08,283081.2,12,49889.1,332970.3
BRIDGE_SPY_DISCLOSURE,2021-06-09,282788.31,13,78246.03,361034.34
BRIDGE_SPY_DISCLOSURE,2021-06-10,283856.59,13,78250.93,362107.53
BRIDGE_SPY_DISCLOSURE,2021-06-11,285065.56,13,78621.13,363686.69
BRIDGE_SPY_DISCLOSURE,2021-06-14,285836.22,12,50136.28,335972.5
BRIDGE_SPY_DISCLOSURE,2021-06-15,284580.92,11,23552.93,308133.84
BRIDGE_SPY_DISCLOSURE,2021-06-16,282349.15,13,80486.3,362835.45
BRIDGE_SPY_DISCLOSURE,2021-06-17,281252.81,13,80491.34,361744.15
BRIDGE_SPY_DISCLOSURE,2021-06-18,275503.12,13,80496.39,355999.51
BRIDGE_SPY_DISCLOSURE,2021-06-21,280702.46,13,80501.44,361203.89
BRIDGE_SPY_DISCLOSURE,2021-06-22,282319.11,13,80506.49,362825.6
BRIDGE_SPY_DISCLOSURE,2021-06-23,282476.48,13,80511.53,362988.01
BRIDGE_SPY_DISCLOSURE,2021-06-24,285147.94,13,80472.18,365620.12
BRIDGE_SPY_DISCLOSURE,2021-06-25,287168.57,13,80550.88,367719.45
BRIDGE_SPY_DISCLOSURE,2021-06-28,289186.78,13,80555.93,369742.71
BRIDGE_SPY_DISCLOSURE,2021-06-29,288270.15,13,80560.98,368831.13
BRIDGE_SPY_DISCLOSURE,2021-06-30,289620.24,13,80566.03,370186.28
BRIDGE_SPY_DISCLOSURE,2021-07-01,290855.04,13,80571.15,371426.19
BRIDGE_SPY_DISCLOSURE,2021-07-02,292841.01,13,80830.18,373671.19
BRIDGE_SPY_DISCLOSURE,2021-07-06,291352.25,13,80835.32,372187.57
BRIDGE_SPY_DISCLOSURE,2021-07-07,292374.9,13,80840.45,373215.35
BRIDGE_SPY_DISCLOSURE,2021-07-08,288672.79,12,53392.37,342065.16
BRIDGE_SPY_DISCLOSURE,2021-07-09,292944.41,13,82407.5,375351.9
BRIDGE_SPY_DISCLOSURE,2021-07-12,294490.8,13,82412.73,376903.53
BRIDGE_SPY_DISCLOSURE,2021-07-13,292909.79,13,82417.96,375327.75
BRIDGE_SPY_DISCLOSURE,2021-07-14,293098.54,13,82423.19,375521.74
BRIDGE_SPY_DISCLOSURE,2021-07-15,291613.9,13,82428.43,374042.33
BRIDGE_SPY_DISCLOSURE,2021-07-16,288379.51,13,82469.37,370848.88
BRIDGE_SPY_DISCLOSURE,2021-07-19,283350.28,13,82474.6,365824.88
BRIDGE_SPY_DISCLOSURE,2021-07-20,288290.01,13,82479.84,370769.85
BRIDGE_SPY_DISCLOSURE,2021-07-21,291330.64,13,82485.07,373815.71
BRIDGE_SPY_DISCLOSURE,2021-07-22,291721.27,13,82490.31,374211.58
BRIDGE_SPY_DISCLOSURE,2021-07-23,295277.28,13,82498.37,377775.65
BRIDGE_SPY_DISCLOSURE,2021-07-26,296895.23,13,82503.61,379398.85
BRIDGE_SPY_DISCLOSURE,2021-07-27,294860.95,13,82508.85,377369.8
BRIDGE_SPY_DISCLOSURE,2021-07-28,294793.77,13,82599.47,377393.24
BRIDGE_SPY_DISCLOSURE,2021-07-29,296186.17,13,82604.72,378790.89
BRIDGE_SPY_DISCLOSURE,2021-07-30,294153.74,13,82609.96,376763.7
BRIDGE_SPY_DISCLOSURE,2021-08-02,293349.39,13,82615.17,375964.56
BRIDGE_SPY_DISCLOSURE,2021-08-03,294656.73,13,82620.38,377277.12
BRIDGE_SPY_DISCLOSURE,2021-08-04,293088.86,13,82625.6,375714.45
BRIDGE_SPY_DISCLOSURE,2021-08-05,297497.19,13,82630.81,380128.0
BRIDGE_SPY_DISCLOSURE,2021-08-06,297915.18,13,82832.94,380748.12
BRIDGE_SPY_DISCLOSURE,2021-08-09,296892.45,13,82838.16,379730.61
BRIDGE_SPY_DISCLOSURE,2021-08-10,298191.16,13,82843.39,381034.55
BRIDGE_SPY_DISCLOSURE,2021-08-11,299293.87,13,82848.62,382142.49
BRIDGE_SPY_DISCLOSURE,2021-08-12,299503.01,13,82853.85,382356.86
BRIDGE_SPY_DISCLOSURE,2021-08-13,299610.38,13,83015.62,382625.99
BRIDGE_SPY_DISCLOSURE,2021-08-16,300174.93,13,83020.85,383195.79
BRIDGE_SPY_DISCLOSURE,2021-08-17,298352.22,13,83026.09,381378.32
BRIDGE_SPY_DISCLOSURE,2021-08-18,295689.06,12,53121.07,348810.13
BRIDGE_SPY_DISCLOSURE,2021-08-19,295418.93,11,24984.46,320403.39
BRIDGE_SPY_DISCLOSURE,2021-08-20,297770.92,11,24995.33,322766.24
BRIDGE_SPY_DISCLOSURE,2021-08-23,300916.1,12,54912.94,355829.04
BRIDGE_SPY_DISCLOSURE,2021-08-24,301667.74,13,85073.58,386741.32
BRIDGE_SPY_DISCLOSURE,2021-08-25,302598.92,13,85078.94,387677.86
BRIDGE_SPY_DISCLOSURE,2021-08-26,299784.78,13,85084.31,384869.09
BRIDGE_SPY_DISCLOSURE,2021-08-27,303608.39,13,85089.68,388698.07
BRIDGE_SPY_DISCLOSURE,2021-08-30,304743.58,13,85095.05,389838.62
BRIDGE_SPY_DISCLOSURE,2021-08-31,305027.27,13,85100.42,390127.68
BRIDGE_SPY_DISCLOSURE,2021-09-01,305155.16,13,86360.34,391515.5
BRIDGE_SPY_DISCLOSURE,2021-09-02,306325.45,13,86753.83,393079.28
BRIDGE_SPY_DISCLOSURE,2021-09-03,306055.32,13,86759.27,392814.59
BRIDGE_SPY_DISCLOSURE,2021-09-07,304975.6,13,86764.71,391740.31
BRIDGE_SPY_DISCLOSURE,2021-09-08,304016.08,13,87001.08,391017.16
BRIDGE_SPY_DISCLOSURE,2021-09-09,302008.32,13,87210.31,389218.62
BRIDGE_SPY_DISCLOSURE,2021-09-10,298682.13,13,87215.77,385897.9
BRIDGE_SPY_DISCLOSURE,2021-09-13,300083.17,13,87221.24,387304.41
BRIDGE_SPY_DISCLOSURE,2021-09-14,297123.74,13,87170.11,384293.85
BRIDGE_SPY_DISCLOSURE,2021-09-15,301090.01,13,87175.57,388265.58
BRIDGE_SPY_DISCLOSURE,2021-09-16,300553.03,13,87181.04,387734.07
BRIDGE_SPY_DISCLOSURE,2021-09-17,295599.8,13,87186.5,382786.3
BRIDGE_SPY_DISCLOSURE,2021-09-20,288897.97,13,87191.97,376089.94
BRIDGE_SPY_DISCLOSURE,2021-09-21,288426.65,13,87197.44,375624.09
BRIDGE_SPY_DISCLOSURE,2021-09-22,292195.64,13,87202.9,379398.54
BRIDGE_SPY_DISCLOSURE,2021-09-23,297059.75,13,87208.37,384268.12
BRIDGE_SPY_DISCLOSURE,2021-09-24,297595.15,13,87213.84,384808.99
BRIDGE_SPY_DISCLOSURE,2021-09-27,296871.04,13,87219.31,384090.34
BRIDGE_SPY_DISCLOSURE,2021-09-28,289535.14,13,87224.78,376759.92
BRIDGE_SPY_DISCLOSURE,2021-09-29,290051.69,12,57739.99,347791.68
BRIDGE_SPY_DISCLOSURE,2021-09-30,285214.01,13,86727.55,371941.57
BRIDGE_SPY_DISCLOSURE,2021-10-01,289574.92,13,86732.99,376307.91
BRIDGE_SPY_DISCLOSURE,2021-10-04,284530.05,13,86738.43,371268.48
BRIDGE_SPY_DISCLOSURE,2021-10-05,288423.59,13,86743.87,375167.46
BRIDGE_SPY_DISCLOSURE,2021-10-06,289595.08,13,86749.31,376344.39
BRIDGE_SPY_DISCLOSURE,2021-10-07,293067.81,13,86754.75,379822.56
BRIDGE_SPY_DISCLOSURE,2021-10-08,292398.55,13,86760.19,379158.74
BRIDGE_SPY_DISCLOSURE,2021-10-11,289545.31,13,86765.62,376310.93
BRIDGE_SPY_DISCLOSURE,2021-10-12,288530.2,13,86771.06,375301.26
BRIDGE_SPY_DISCLOSURE,2021-10-13,289928.56,13,86776.51,376705.06
BRIDGE_SPY_DISCLOSURE,2021-10-14,295878.76,13,86781.95,382660.7
BRIDGE_SPY_DISCLOSURE,2021-10-15,298181.93,13,86880.49,385062.41
BRIDGE_SPY_DISCLOSURE,2021-10-18,298974.29,13,86885.93,385860.23
BRIDGE_SPY_DISCLOSURE,2021-10-19,302110.11,13,86891.38,389001.49
BRIDGE_SPY_DISCLOSURE,2021-10-20,303362.52,13,86797.26,390159.78
BRIDGE_SPY_DISCLOSURE,2021-10-21,303567.82,13,86802.7,390370.53
BRIDGE_SPY_DISCLOSURE,2021-10-22,302971.14,13,86611.47,389582.61
BRIDGE_SPY_DISCLOSURE,2021-10-25,304986.45,13,86616.9,391603.35
BRIDGE_SPY_DISCLOSURE,2021-10-26,304951.59,13,86622.33,391573.92
BRIDGE_SPY_DISCLOSURE,2021-10-27,302476.08,13,86627.76,389103.85
BRIDGE_SPY_DISCLOSURE,2021-10-28,306796.87,13,86633.19,393430.06
BRIDGE_SPY_DISCLOSURE,2021-10-29,306997.07,13,86638.62,393635.69
BRIDGE_SPY_DISCLOSURE,2021-11-01,308328.09,12,55876.29,364204.37
BRIDGE_SPY_DISCLOSURE,2021-11-02,309871.53,13,86717.64,396589.17
BRIDGE_SPY_DISCLOSURE,2021-11-03,312254.75,13,86723.08,398977.83
BRIDGE_SPY_DISCLOSURE,2021-11-04,312892.17,13,86728.51,399620.68
BRIDGE_SPY_DISCLOSURE,2021-11-05,314486.89,13,86733.95,401220.84
BRIDGE_SPY_DISCLOSURE,2021-11-08,314464.34,13,86739.39,401203.73
BRIDGE_SPY_DISCLOSURE,2021-11-09,313075.23,11,23826.36,336901.59
BRIDGE_SPY_DISCLOSURE,2021-11-10,310167.69,13,86195.46,396363.15
BRIDGE_SPY_DISCLOSURE,2021-11-11,310243.73,13,86125.81,396369.55
BRIDGE_SPY_DISCLOSURE,2021-11-12,312409.76,13,86131.21,398540.97
BRIDGE_SPY_DISCLOSURE,2021-11-15,312921.07,13,86136.61,399057.68
BRIDGE_SPY_DISCLOSURE,2021-11-16,314027.93,13,86142.01,400169.94
BRIDGE_SPY_DISCLOSURE,2021-11-17,312872.71,13,86085.29,398958.0
BRIDGE_SPY_DISCLOSURE,2021-11-18,313126.12,13,86090.69,399216.81
BRIDGE_SPY_DISCLOSURE,2021-11-19,312018.8,13,86096.09,398114.89
BRIDGE_SPY_DISCLOSURE,2021-11-22,311149.86,13,86101.48,397251.34
BRIDGE_SPY_DISCLOSURE,2021-11-23,310755.59,13,86106.88,396862.48
BRIDGE_SPY_DISCLOSURE,2021-11-24,312269.43,13,86112.28,398381.71
BRIDGE_SPY_DISCLOSURE,2021-11-26,303533.5,13,86117.68,389651.18
BRIDGE_SPY_DISCLOSURE,2021-11-29,308143.77,12,55081.12,363224.89
BRIDGE_SPY_DISCLOSURE,2021-11-30,300259.42,13,85686.91,385946.33
BRIDGE_SPY_DISCLOSURE,2021-12-01,295320.83,13,85692.28,381013.11
BRIDGE_SPY_DISCLOSURE,2021-12-02,300843.26,13,85697.66,386540.92
BRIDGE_SPY_DISCLOSURE,2021-12-03,298781.65,13,85703.03,384484.68
BRIDGE_SPY_DISCLOSURE,2021-12-06,303820.54,13,85708.4,389528.94
BRIDGE_SPY_DISCLOSURE,2021-12-07,311933.25,13,85713.78,397647.03
BRIDGE_SPY_DISCLOSURE,2021-12-08,312650.62,13,85719.15,398369.77
BRIDGE_SPY_DISCLOSURE,2021-12-09,309474.5,12,54172.12,363646.62
BRIDGE_SPY_DISCLOSURE,2021-12-10,312797.8,12,54175.51,366973.31
BRIDGE_SPY_DISCLOSURE,2021-12-13,309128.15,12,54178.91,363307.06
BRIDGE_SPY_DISCLOSURE,2021-12-14,306241.45,12,54165.49,360406.94
BRIDGE_SPY_DISCLOSURE,2021-12-15,311529.1,12,54168.89,365697.99
BRIDGE_SPY_DISCLOSURE,2021-12-16,308599.24,12,54172.29,362771.53
BRIDGE_SPY_DISCLOSURE,2021-12-17,303583.11,12,54182.04,357765.14
BRIDGE_SPY_DISCLOSURE,2021-12-20,299388.14,12,53509.46,352897.6
BRIDGE_SPY_DISCLOSURE,2021-12-21,305760.7,12,53512.82,359273.52
BRIDGE_SPY_DISCLOSURE,2021-12-22,309035.73,12,53516.17,362551.91
BRIDGE_SPY_DISCLOSURE,2021-12-23,312113.42,12,53519.53,365632.94
BRIDGE_SPY_DISCLOSURE,2021-12-27,316679.91,12,53522.88,370202.79
BRIDGE_SPY_DISCLOSURE,2021-12-28,316390.69,12,53526.24,369916.93
BRIDGE_SPY_DISCLOSURE,2021-12-29,316714.32,12,53260.89,369975.21
BRIDGE_SPY_DISCLOSURE,2021-12-30,316479.03,12,52965.38,369444.41
BRIDGE_SPY_DISCLOSURE,2021-12-31,314898.18,13,84582.27,399480.45
BRIDGE_SPY_DISCLOSURE,2022-01-03,318482.68,13,84587.58,403070.25
BRIDGE_SPY_DISCLOSURE,2022-01-04,318898.27,13,84592.88,403491.15
BRIDGE_SPY_DISCLOSURE,2022-01-05,311351.39,13,84598.18,395949.57
BRIDGE_SPY_DISCLOSURE,2022-01-06,310978.06,12,53590.12,364568.17
BRIDGE_SPY_DISCLOSURE,2022-01-07,311429.29,12,53593.48,365022.77
BRIDGE_SPY_DISCLOSURE,2022-01-10,310847.03,13,84572.21,395419.25
BRIDGE_SPY_DISCLOSURE,2022-01-11,314261.83,13,84577.52,398839.34
BRIDGE_SPY_DISCLOSURE,2022-01-12,315245.58,13,85147.35,400392.93
BRIDGE_SPY_DISCLOSURE,2022-01-13,310875.99,13,85152.69,396028.68
BRIDGE_SPY_DISCLOSURE,2022-01-14,311449.29,13,85158.03,396607.32
BRIDGE_SPY_DISCLOSURE,2022-01-18,303771.41,13,85163.37,388934.78
BRIDGE_SPY_DISCLOSURE,2022-01-19,300293.83,12,54527.92,354821.75
BRIDGE_SPY_DISCLOSURE,2022-01-20,295718.57,12,54531.34,350249.91
BRIDGE_SPY_DISCLOSURE,2022-01-21,288102.69,11,24722.44,312825.13
BRIDGE_SPY_DISCLOSURE,2022-01-24,289155.73,9,0.0,256524.21
BRIDGE_SPY_DISCLOSURE,2022-01-25,286502.93,9,0.0,253871.42
BRIDGE_SPY_DISCLOSURE,2022-01-26,284582.59,10,0.0,280954.2
BRIDGE_SPY_DISCLOSURE,2022-01-27,283119.75,10,0.0,279491.35
BRIDGE_SPY_DISCLOSURE,2022-01-28,292272.12,13,80979.68,373251.79
BRIDGE_SPY_DISCLOSURE,2022-01-31,298566.97,13,80984.75,379551.72
BRIDGE_SPY_DISCLOSURE,2022-02-01,301490.6,13,80989.83,382480.43
